id,name,latitude,longitude,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
A32022,"Edwards Playground - Main St at Eden St",42.378965,-71.068607,42.378729,-71.068661,1,rooftop,340A,"Main St",,,Charlestown,MA,"Suffolk County",02129,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
A32031,"East Boston Neighborhood Health Center - 20 Maverick Square",42.369536,-71.039431,42.369606,-71.03964,1,rooftop,20,"Maverick Sq",,,"East Boston",MA,"Suffolk County",02128,US,"City of Boston"
A32023,"Bunker Hill Community College",42.37408991426522,-71.06905996799469,42.373645,-71.069766,0.99,rooftop,125,"Austin St",,,Charlestown,MA,"Suffolk County",02129,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32052,"Columbia Rd at Tierney Community Center",42.33023070528729,-71.05060093123029,42.330236,-71.050914,1,rooftop,1204-1214,"Columbia Rd",,,Boston,MA,"Suffolk County",02127,US,"City of Boston"
B32014,"Seaport Hotel - Congress St at Seaport Ln",42.34881026188269,-71.04167744055303,42.349263,-71.041756,0.99,rooftop,181-197,"Northern Ave",,,Boston,MA,"Suffolk County",02210,US,"City of Boston"
D32029,"Washington St at Brock St",42.3489528466951,-71.16031676530838,42.34871,-71.160436,1,rooftop,480,"Washington St",,,Brighton,MA,"Suffolk County",02135,US,"City of Boston"
M32089,"Moore Youth Center",42.363539,-71.111698,42.363467,-71.111529,1,rooftop,9,"Mildred Hamilton Pl",,,Cambridge,MA,"Middlesex County",02139,US,"City of Cambridge"
A32008,"Park Dr at Buswell St",42.347241,-71.105301,42.347309,-71.105101,1,rooftop,499,"Park Dr",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
564,"Raymond Park at Walden St",42.38736953747185,-71.12761001482795,42.387233,-71.12726,1,rooftop,135,"Raymond St",,,Cambridge,MA,"Middlesex County",02140,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
A32033,"The Eddy - New St at Sumner St",42.370744,-71.044201,42.371069,-71.044031,1,rooftop,8,"New St",,,"East Boston",MA,"Suffolk County",02128,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
29,"Innovation Lab - 125 Western Ave at Batten Way",42.36371276003581,-71.12459778785706,42.363418,-71.124663,1,rooftop,118-124,"Western Ave",,,Allston,MA,"Suffolk County",02134,US,"City of Boston"
C32106,"555 Metropolitan Ave",42.2681,-71.11924,42.268159,-71.118881,1,rooftop,532,"Metropolitan Ave",,,"Hyde Park",MA,"Suffolk County",02136,US,"City of Boston"
11,"Longwood Ave at Binney St",42.338629,-71.1065,42.338419,-71.106851,1,rooftop,350,"Longwood Ave",,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
528,"Washington St at Walnut St",42.351458116963016,-71.20764970779419,42.351399,-71.207514,1,rooftop,275,"Walnut St",,,Newtonville,MA,"Middlesex County",02460,US,"Town of Newton"
174,"Washington St at Brock St",42.3489528466951,-71.16031676530838,42.34871,-71.160436,1,rooftop,480,"Washington St",,,Brighton,MA,"Suffolk County",02135,US,"City of Boston"
F32005,"Haines Square",42.423331368452885,-71.09124541293568,42.423466,-71.091156,1,rooftop,62,"Lambert St",,,Medford,MA,"Middlesex County",02155,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
477,"Marion St at White St",42.38066930871317,-71.03907315999093,42.380739,-71.038875,1,rooftop,409-415,"Meridian St",,,Boston,MA,"Suffolk County",02128,US,"City of Boston"
M32022,"Lower Cambridgeport at Magazine St / Riverside Rd",42.357218503176526,-71.1138716340065,42.357172,-71.11431,1,rooftop,730,"Memorial Dr",,,Cambridge,MA,"Middlesex County",02139,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
V32017,"Northern Strand - West St & Wellington Ave",42.403444,-71.063278,42.403559,-71.062952,1,rooftop,22,"Park Ter",,,Everett,MA,"Middlesex County",02149,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
512,"Knoll St at Centre St",42.29376656473529,-71.1365658044815,42.293786,-71.136381,1,rooftop,1420,"Centre St",,,Roslindale,MA,"Suffolk County",02131,US,"City of Boston"
H32002,"Bellingham Square",42.3931961102951,-71.03344559669495,42.392995,-71.033408,1,rooftop,477,Broadway,,,Chelsea,MA,"Suffolk County",02150,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32065,"Adams St at Lonsdale St",42.291679428741226,-71.05726346409938,42.291835,-71.057082,1,rooftop,504,"Adams St",,,Dorchester,MA,"Suffolk County",02122,US,"City of Boston"
S32015,"Foss Park",42.39108438146733,-71.09039425849915,42.391318,-71.090414,1,rooftop,259,Broadway,,,Somerville,MA,"Middlesex County",02145,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
D32047,"Clarendon St at Newbury St",42.35159662465317,-71.0756166279316,42.351749,-71.075541,1,rooftop,235,"Newbury St",,,Boston,MA,"Suffolk County",02116,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
33,"Kenmore Square",42.348706,-71.097009,42.348485,-71.09684,1,rooftop,540-548,"Commonwealth Ave",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
D32001,"New Balance - 20 Guest St",42.35732921867706,-71.14673539996147,42.357238,-71.146143,1,rooftop,26-30,"Guest St",,,Brighton,MA,"Suffolk County",02135,US,"City of Boston"
C32002,"Boston Medical Center - E Concord St at Harrison Ave",42.33639915372498,-71.07306711393903,42.336177,-71.07309,1,rooftop,71,"E Concord St",,,Boston,MA,"Suffolk County",02118,US,"City of Boston"
586,"Gramsdorf Playground",42.408156,-71.0429,42.408394,-71.04274,1,rooftop,72,"Nichols St",,,Everett,MA,"Middlesex County",02149,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
B32017,"Dudley Square - Bolling Building",42.329842993518085,-71.08386572459494,42.329702,-71.083865,1,rooftop,25,"Warren St",,,Roxbury,MA,"Suffolk County",02119,US,"City of Boston"
A32044,"Maverick St at Massport Path",42.36774122306014,-71.0333597474255,42.367619,-71.033551,1,rooftop,273,"Maverick St",,,"East Boston",MA,"Suffolk County",02128,US,"City of Boston"
M32019,"CambridgeSide Galleria - CambridgeSide PL at Land Blvd",42.367074071490926,-71.07679277658461,42.366704,-71.076791,1,rooftop,124,"1st St",,,Cambridge,MA,"Middlesex County",02141,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
D32004,"Arch St at Franklin St",42.355274677,-71.058093786,42.355162,-71.058069,1,rooftop,77,"Franklin St",,,Boston,MA,"Suffolk County",02110,US,"City of Boston"
C32066,"Dorchester Ave at King St",42.291718,-71.062571,42.291668,-71.062466,1,rooftop,1710,"Dorchester Ave",,,"Dorchester Center",MA,"Suffolk County",02124,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32051,"Farragut Rd at E. 6th St",42.3334,-71.02495,42.333439,-71.025291,1,rooftop,145,"Farragut Rd",,,"South Boston",MA,"Suffolk County",02127,US,"City of Boston"
D32016,"Charles Circle - Charles St at Cambridge St",42.3608253,-71.071381569,42.360619,-71.071441,1,rooftop,170,"Charles St",,,Boston,MA,"Suffolk County",02114,US,"City of Boston"
104,"Harvard University Radcliffe Quadrangle at Shepard St / Garden St",42.380287,-71.125107,42.380078,-71.12531,1,rooftop,50,"Garden St",,,Cambridge,MA,"Middlesex County",02138,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
A32003,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,42.35051,-71.107632,0.99,rooftop,755,"Commonwealth Ave",,,Boston,MA,"Suffolk County",02215,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32055,"Codman Square Library",42.2873611,-71.071111,42.287449,-71.071431,1,rooftop,691-691H,"Washington St",,,Boston,MA,"Suffolk County",02124,US,"City of Boston"
190,"Nashua Street at Red Auerbach Way",42.365673,-71.064263,42.365419,-71.064331,1,rooftop,42,"Lomasney Way",,,Boston,MA,"Suffolk County",02114,US,"City of Boston"
B32037,"Deerfield St at Commonwealth Ave",42.34924376955301,-71.09728209692548,42.349239,-71.097051,1,rooftop,541,"Commonwealth Ave",,,Boston,MA,"Suffolk County",02215,US,"City of Boston"
A32032,"Bremen St at Marion St",42.37410622047334,-71.03276252757496,42.374087,-71.033007,1,rooftop,255,"Marion St",,,"East Boston",MA,"Suffolk County",02128,US,"City of Boston"
107,"Ames St at Main St",42.3625,-71.08822,42.362428,-71.087826,1,rooftop,400,"Main St",,,Cambridge,MA,"Middlesex County",02142,US,"City of Cambridge"
B32015,"Landmark Center - Brookline Ave at Park Dr",42.343690557197476,-71.10235286881107,42.343655,-71.102017,1,rooftop,200,"Brookline Ave",,,Boston,MA,"Suffolk County",02215,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
S32003,"Beacon St at Washington / Kirkland",42.37875351212593,-71.10707223415375,42.378553,-71.107285,1,rooftop,303,"Holden Grn",,,Somerville,MA,"Middlesex County",02143,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
B32013,"Brigham Circle - Francis St at Huntington Ave",42.33462893055976,-71.10407917767589,42.334335,-71.103805,1,rooftop,708,"Huntington Ave",,,Boston,MA,"Suffolk County",02115,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
E32003,"Hyde Square - Centre St at Perkins St",42.321653247,-71.109923124,42.321612,-71.109765,1,rooftop,392,"Centre St",,,"Jamaica Plain",MA,"Suffolk County",02130,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32048,"Archdale Rd at Washington St",42.29266592872725,-71.12119538714069,42.29273,-71.121062,1,rooftop,3990,"Washington St",,,Roslindale,MA,"Suffolk County",02131,US,"City of Boston"
366,"Broadway T Stop",42.34278116224413,-71.05747275072645,42.342977,-71.057353,1,rooftop,115,"Dorchester Ave",,,"South Boston",MA,"Suffolk County",02127,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32081,"Washington St at Denton Terr",42.280699015,-71.13422823,42.280639,-71.134131,1,rooftop,1,"Denton Ter",,,Roslindale,MA,"Suffolk County",02131,US,"City of Boston"
69,"Coolidge Corner - Beacon St at Centre St",42.341598,-71.123338,42.341875,-71.123488,1,rooftop,1368,"Beacon St",,,Brookline,MA,"Norfolk County",02446,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
A32034,"Glendon St at Condor St",42.38240377674137,-71.03024303913116,42.382259,-71.030461,1,rooftop,24,"Glendon St",,,"East Boston",MA,"Suffolk County",02128,US,"City of Boston"
132,"Summer St at Cutter St",42.394002,-71.120406,42.394009,-71.12008,1,rooftop,371,"Summer St",,,Somerville,MA,"Middlesex County",02144,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
363,"Harrison Ave at Mullins Way",42.34521562115022,-71.0638403149278,42.345259,-71.063967,1,rooftop,341,"Harrison Ave",,,Boston,MA,"Suffolk County",02118,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
M32037,"Ames St at Main St",42.3625,-71.08822,42.362428,-71.087826,1,rooftop,400,"Main St",,,Cambridge,MA,"Middlesex County",02142,US,"City of Cambridge"
X32999,"18 Dorrance Warehouse",42.387151,-71.075978,42.386971,-71.07604,1,rooftop,14,"Temple St",,,Charlestown,MA,"Suffolk County",02129,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
282,"Stony Brook T Stop",42.316966,-71.104374,42.317353,-71.10433,1,rooftop,96-104,"Boylston St",,,"Jamaica Plain",MA,"Suffolk County",02130,US,"City of Boston"
M32052,"Cambridge Dept. of Public Works -147 Hampshire St.",42.37119727759414,-71.09759867191315,42.371054,-71.097879,1,rooftop,150,"Hampshire St",,,Cambridge,MA,"Middlesex County",02139,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
M32079,"Raymond Park at Walden St",42.38736953747185,-71.12761001482795,42.387233,-71.12726,1,rooftop,135,"Raymond St",,,Cambridge,MA,"Middlesex County",02140,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
74,"Harvard Square at Mass Ave/ Dunster",42.373268,-71.118579,42.373059,-71.118633,1,rooftop,1360,"Massachusetts Ave",,,Cambridge,MA,"Middlesex County",02138,US,"City of Cambridge"
452,"1200 Beacon St",42.34414898749529,-71.11467361450195,42.344294,-71.114765,1,rooftop,1180,"Beacon St",,,Brookline,MA,"Norfolk County",02446,US,"City of Brookline"
B32025,"Uphams Corner T Stop - Magnolia St at Dudley St",42.318814158,-71.069737077,42.318549,-71.069711,1,rooftop,6,"Magnolia St",,,Dorchester,MA,"Suffolk County",02125,US,"City of Boston"
351,"Faneuil St at Arlington St",42.35276620545606,-71.15988485533308,42.352899,-71.160111,1,rooftop,237-243,"Faneuil St",,,Brighton,MA,"Suffolk County",02135,US,"City of Boston"
161,"W Broadway at D St",42.3391085,-71.0514432,42.339011,-71.051541,1,rooftop,275,"W Broadway",,,"South Boston",MA,"Suffolk County",02127,US,"City of Boston"
N32010,"Newton Highlands T",42.322065656952944,-71.2063729763031,42.322175,-71.206342,1,rooftop,1160,"Walnut St",,,"Newton Highlands",MA,"Middlesex County",02461,US,"Town of Newton"
515,"955 Mass Ave",42.36895180540729,-71.10998779535294,42.369125,-71.109908,1,rooftop,955,"Massachusetts Ave",,,Cambridge,MA,"Middlesex County",02139,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
231,"Washington St at Myrtle St (former)",42.38172115782515,-71.08376650152422,42.381896,-71.08374,1,rooftop,5,"Myrtle St",,,Somerville,MA,"Middlesex County",02145,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
N32008,"Langley Lot",42.330549836,-71.192886233,42.330764,-71.192754,1,rooftop,38,"Langley Rd",,,"Newton Center",MA,"Middlesex County",02459,US,"Town of Newton"
405,"Sydney St at Carson St",42.32039374304257,-71.05355408051764,42.320489,-71.053901,1,rooftop,32,"Carson St",,,Dorchester,MA,"Suffolk County",02125,US,"City of Boston"
37,"New Balance - 20 Guest St",42.35732921867706,-71.14673539996147,42.357238,-71.146143,1,rooftop,26-30,"Guest St",,,Brighton,MA,"Suffolk County",02135,US,"City of Boston"
C32050,"Mattapan Library",42.2773889,-71.09325,42.277359,-71.093131,1,rooftop,1354-1356,"Blue Hill Ave",,,Mattapan,MA,"Suffolk County",02126,US,"City of Boston"
14,"HMS/HSPH - Avenue Louis Pasteur at Longwood Ave",42.3374174845973,-71.10286116600037,42.337249,-71.102171,0.99,rooftop,221,"Longwood Ave",,,Boston,MA,"Suffolk County",02115,US,"City of Boston"
485,"Revere City Hall",42.40741,-71.0139,42.407707,-71.014037,1,rooftop,258,Broadway,,,Revere,MA,"Suffolk County",02151,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
L32004,"Broadway at Grafton St",42.40994213011757,-71.14009319811885,42.409763,-71.140141,1,rooftop,108,Broadway,,,Arlington,MA,"Middlesex County",02474,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32108,"Beach St at Freeport St",42.303674088927075,-71.05425953865051,42.303759,-71.054541,1,rooftop,179-195,"Freeport St",,,Boston,MA,"Suffolk County",02122,US,"City of Boston"
E32007,"S Huntington Ave at Heath St",42.32760387040573,-71.11089169979095,42.327774,-71.111392,1,rooftop,147R,"S Huntington Ave",,,"Jamaica Plain",MA,"Suffolk County",02130,US,"City of Boston"
S32053,"Chestnut St at Poplar St",42.377636,-71.085954,42.377601,-71.08561,1,rooftop,20,"Chestnut St",,,Somerville,MA,"Middlesex County",02143,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
D32048,"Shawmut Ave at Oak St W",42.34834373,-71.065662026,42.348318,-71.065812,1,rooftop,338,"Tremont St",,,Boston,MA,"Suffolk County",02116,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32113,"Hancock St at Pleasant St",42.30981924861789,-71.06019938382815,42.309729,-71.060331,1,rooftop,215-223,"Hancock St",,,Boston,MA,"Suffolk County",02122,US,"City of Boston"
494,"Watertown Town Hall",42.367621,-71.187936,42.367459,-71.187978,1,rooftop,144,"Main St",,,Watertown,MA,"Middlesex County",02472,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32039,"Park St at Norwell St",42.29442578670662,-71.07821760713703,42.294299,-71.078261,1,rooftop,233-235,"Norwell St",,,Boston,MA,"Suffolk County",02124,US,"City of Boston"
465,"Broadway at Grafton St",42.40994213011757,-71.14009319811885,42.409763,-71.140141,1,rooftop,108,Broadway,,,Arlington,MA,"Middlesex County",02474,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
C32057,"Harrison Ave at Mullins Way",42.34521562115022,-71.0638403149278,42.345259,-71.063967,1,rooftop,341,"Harrison Ave",,,Boston,MA,"Suffolk County",02118,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
336,"Mattapan T Stop",42.267902,-71.093641,42.267919,-71.093451,1,rooftop,1656,"Blue Hill Ave",,,Mattapan,MA,"Suffolk County",02126,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
206,"Government Center - Cambridge St at Court St",42.3598253979878,-71.05979576244862,42.359808,-71.060202,1,rooftop,2,"Center Plz",,,Boston,MA,"Suffolk County",02108,US,"City of Boston"
344,"Commonwealth Ave at Chiswick Rd",42.34024644768889,-71.15168806174552,42.34033,-71.152029,1,rooftop,1825,"Commonwealth Ave",,,Brighton,MA,"Suffolk County",02135,US,"City of Boston"
403,"Marion St at Harvard St",42.340122426966424,-71.12070563810447,42.340084,-71.120545,1,rooftop,221,"Harvard St",,,Brookline,MA,"Norfolk County",02446,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
71,"Conway Park - Somerville Avenue",42.383638948222654,-71.10853672027588,42.38355,-71.108765,1,rooftop,578,"Somerville Ave",,,Somerville,MA,"Middlesex County",02143,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
133,"Green Street T Stop - Green St at Amory St",42.310579,-71.107341,42.310375,-71.107442,1,rooftop,141,"Green St",,,"Jamaica Plain",MA,"Suffolk County",02130,US,"City of Boston"
246,"Roslindale Village - Washington St (former)",42.2861532,-71.1283744,42.286226,-71.128122,1,rooftop,4230,"Washington St",,,Roslindale,MA,"Suffolk County",02131,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
